
 0669429   | N :W
  -00000854096|   I :   C
   000316901   |  U :  G
   716095 |   U  :   U

000348526 |  U  :U

  000   |  F  :   F
   000 | G:Q
000000634156| K   :   K
   -000000504966   |  M   :   M
-000000624678|   D :  D
   000192740|   M :   M
   325808|  O:O
 0000665546  |   E   : E
 -00000051618 |   K:   Q
  00751647   |  O   :   O

  000458986   |  L   : L
 0073222   | O  :  O
 00164360| G:  G
  -0000445588  |O:   O
  000000370458|M :   Q
  220124 |   Y   :C
 -00690385  |N:  N

-00000773117 |V  : N
   -00001| D   :  D
  0379552  |  U:   U
662751   |   W   :  W
   0964969| M   :   M
000248503| W:   W
  -996193  | L : M
  937053   |   Z : Z
   00355035  |   H  :  C
 467045  |  V  : V
 000000551081   | X:   Z
 000000831147 |H :X
  00169195  | V :  A
-501077| D:   A
   000035631 |M :  F
  0925940 |  Q :   Q

 -000000868318 |  Z   : Z
   00955521  |   F:  F
 00000178058 |  Q  :Q
   00000442189 |   E   :  O
 00000537693 |J  :   C
 -952337   |Z : Z
 00045628 |   S:  S

   0000173485  |  G:   G
000393187  | E  :   I
00000779497  |   H:  H

00000717720  |Z:   Z
000000598031   |  G  :   G
   000000622389  |H   : F
 0147238|   T  :   T
   000747088|K:  P
   00000142971   |  E : X
   00000103387   | F   : F
   -0095707  | J : V
  0000824926  | S   :  S
   0465693  |F   : F
   -0057121   | U: U
  309634  |O:O
 0274484|C :C
0907874   | T:T
  095642|V :   V
   -0293890   | C   :   C
   -000329168  | W :   W
0000037205 |A  :   A
   -000000219140 | N: N
  00000237018|   G   :  T

  00300102 |   X  : X
0769916|   M : M
-00000804343| B :B
00000734249| Z  :   Z
396198|   L   :L
 0440203 |   M   :  M
   -000838309 |  E   : A
   -000338664|   Q : Q
  00000277931  |   B :  B

  912954  |   K:  K
  0872976 |   Q  : Q
  0000513023   |   V   : J
   443414  | B  :  B
 0000864591  |   M: Z
   -000814421|  K:  X
0959019   |   X :  X
  00000913838   |   K : K
-000722347   |  L   :   L
-00000680451|   C   :R
0000533642  |   G:F
  000000549145| T   :T
 000740602|  S :  S
-274874   |G:G
   -788344   |W:W
  000569115  |  Y  :  A
 902982  | Q:  R
  000000607178  |  K  : K
  00000345180  |   R: M


  0000304405  |Y :Y
 0354045   | B  :   S
 -0124828|  A   : A
   00000784321  |   H:   H
00403305 | A   :A
000000692125 |  Y   :   Y
000000136620   |Y   :  M
   0639071|   K  : K
 00586066 |  B  :B
  000000286902|  E  :   E
  00297817| S   :S
   00000200880| K   :   B
 -00616232 |  D  :   D
   0000516036|  T   :  V

  000000724756   |   Y   :  Y
   0000793317|   L  :   L
 000970988  | P:P
030393|  U:  H
 -0907079   |J  :  A
 000062731|  U   :U
  0000595190|  R:   R
 000057376   |   L   :Q
   0000798384   | O :L
   00288600   | N   :  N
00000158419 |D  : D
00829209 |Y :   Y
   0283929 |   P:P
 0000171161 |  Y  :Y
   000000511210   | I   :I
00000700735 | L :   L
   000269296 | J  :  J
  321700|   U  :U
   00073898  |   L :L
0724427|   O   :A


 -0000361006|K   :  K
00000073666|   Z: Z
00000423474   |M:   Q
 0000716309|   V :  V
  323181  | S:  S
01   |R   :R
   440775  |   R   :   R
  -00932714 |   L:L
00000609972|  X   :  S
   000155367  |X   :  X
  00000171463   | C   :   C
 -01 | Z  :  Z
   0775042  |H : H
0000704799 |  Y: Y
000651492 |  F:  F
000467639 | S  :K
 00568310   | P   :P
0000860216  | E   :   E
-00000797438 |Y: Y
000000344465  | U:U
-0597825  |  D :  H
  -902166  |   O   :  H
   000498060  |   I  : I
0000412819|  G   : G
 -000028004   |   K   :  K
 000324923 |   N   :  Y
  00000702232 | C : C
  000684907  |   D:  C
 00000281734|W:W
-001   |   F  :   F
00883537   |   Z:Z
   000000808203 | K :  K
  000000873093  | K   :K
 00331419  |   S:  S
 -000256537|  Q:   Q
  00000211662   |E  :  E
  00548286   |  I  :  I
  776017   |   U :   U

   0000572600|P:   P
000424321  |  P  : P
 -00436528|G : G


   00780575 |   C  :C
 00000585195 |   R:  R
 -0000744227  |O  :   O
-00000694252|   B :   B
   000000756083 |  T   : T
   0049175| B:  B
0000718174   |V :  V
168050   |G   :G
   63846 |   Q:  O
852804  |T   :  B
   01   |   J   :  J
   0086497   |  K:  K
 00332343  | E   :  E
   376442  |L : L
  0000330549|   U:S
   00143503   | G : G
 0000977368 |M   :   M
-0000298343|  S  :S
0209488|  Q  :Q
  0000000|  V : V

   0390042 | E   :E
 00000399498 | F  : E
  -0586317| D:  D
  -0378405  |  Y :  Y
000000381899  |   S   :  D

 000518926   |  V:V
  17480 | J   :J
 00000608938 | B :   B
   0549740   |  D : D
159434 |   M   :   M
 -000000474590|  P  :   P


 000931324  | H   :  Z
00043268  |P : P
0000991610   | O:  O
   457025 |  M  :  M
000000254630   |M :  B
 116969 |  S   : S

  0 | Y:   Y


 0453876 | U: Z
-0000001  |   P:P
 000132192 |  R   :S
  0280491  | H   :  H
 00313771 |Q : Q

-0000454439|V  :  J
 00966908|  H:  H

 00672303 |  O: O
   0788250 | I  :  I
   000358793 |   L:   L
00714223   |D   :  D
 00000794754   |  F :  F
-000948516   |  E:   X
 -000906504   | S  : C
  0000930146|Y  :Y
 0865224 |I:   I
 0279808 |  H:  Q

   001   |O:  O
   00463847   | B: B
  -764502|C:  E
 0250469  |  P   :  R
0949178   |A :A
 0538559   |  W   :W
00000312617   |  O  :O
  0000802440  |R   :   R
 00000   |N :   A
  00000124187 |T :  T
   0441760 |  L   :   L
  -1   |   Q  :B
  0000937909| F :   F
  000517942  |  P:P
   00466907| D:   D
 -0000315155   | T: T
  00000840553   |  N   :   S
  000380170  |   U :U
   -772998|  W : W
  -00322362  | V :Q
  000000444866   |   O:   E
-063339   |Q :   Q
 -0237886| C :C
126728 | G : G
-000000964339   | K: K
   00906081 |L   :L
   -0000629531|   J :   J
  -00758458   |W  :   W
 -000579453  |S  :  S
0511064  | G   :G


  0797576  | B:  H
 000962015  |  A   :  A
471050|  I :   I
  -00000836111  | K  : K
 534956 |   B   : R

 00425175   |   E  :   K
  000000241999   |  P   : W
   00000346779| E:E
  000000430610 |   G:  G

565100|  J  :  J
000000308950  |   L  :F

  000000198491  |   C  :   C
-000000920696  |  C: C
00000987609 |   A   :  A
 0000109189 |Y   :  Y
  0856656|M :  M
  0876786   |  B:   J

  0000300993 |   C  : X

000119939| X:X
  000647485   | D:D
   0000353230| Z: Z
   000000525837 | J:  J
  00000411549  |  C   :C
   449371  | G   :G
 00659942 |  P :  P

  489966|  R: R
 -0568036  |   A :  A

  917540 | R   :R
  -0000291207   | W:W
 00324427 |  E:   E
   0000041578| S   :   S
 00000936565  |  L :   M

  -0000228473|  L : L
 -00059045   |B   :   B
  -229888| F  :   F
   254401|  U :T
   00270134 |Q:   Q
0265070   | Q :   Q
   00000012431  |W  : A
  0|   E  :   E
   0000646774   |  J  : J
 -0228809   | T   : T
 0000085379   |  I :   I
   000496995 |K :F
   811536 |O :   O
   -00000326585   |A: Z
000224705   |  P : P
000000966926|Q  : Q
   000000805182| C:   T
   0000160895  |  P : P
00000  | X:  X
 00000348573   | L   :L
-00861833  | I: I
 0350105  |   O   :   O
0001  | Z  :Z

0784351   | N :  O
000000503129|D   :D
   000000112598  |   N   :N
000001 | J:J
  00000630834  |  H:   H
899345 | M:   T
   -892873| I:I
-000611775| O :  O
 -000000163601  |   Q  : Q
  000260379  |P   : P
 000000569830 |  S: S

   00552386| X   : X
000679347   |  E  :   E
   -124172   |  S  :   D
  00000908097 | T   :   V
  00000819561|   S:   C
  000000730422   | Z   :G
 000000777928|Q  : K
000085352 |   L :   Y


-00000957998 |  M:  M
 00719360 |  A :   L
   -001  |  M:   M
 087443|I:  C
  -0611060 |   T :  T
 -0138124  |R  :  R
 -249830  |   U :  U
   0000054013 |Q :   G
 -000460177|  B   : B
000000823455  |   U   : U
   0000963370  | E   :E
  000163409|   M :M
  -847252|  N  :  R

  0312873 | I   :Z
   00000556201  |W :   W
 00000617737|P :  D
 -0000735301  |  P :   P
 0000841142 |D :  D
000984148   |O   :   O
00118948  |  Q :   Q
  001  |   P : P


0318498| P:   P
00000627004   |  I   :I
000 |C   : L
   -00645567   |   M :M
   150956   |  T:T
01  |   M   :   M

 0000317315  |A :A
000163534  |   U   :L
  041956   | T   :T
  -000166051  |D : D
0000183437   | T  :  T
   00000887125   | L :L
   000000713712|  G:J
   0977695 | V : V
 000906189|   L :J
   00363996  | E  :  R
 -292304|U:  P
0564053 |   W  :   H
 0649531   |  U : U
000000104904|W  : Q
 0000025720   | F : X
  01  |   G  : G
000000333762|   B :   L
 0794243   |B  :  B
  0732394  |  P :   J
000985722|Y   :  Y
   -000000811458   | T  :  T
  0001  |  U :   U
00000939431 | L: L
0000383630 | N :   N
 0001  |  S   :  X
  00000594304  | K:  K
  -00001   |S:H
 331201 |  O   :U
0954217  |   G   :L
-00428942   |I  :   M
000889818 |   C: C
-50342|T :T

   661513   |   I :A
   000428835|  R   :H
  -080724   | K: K
  0829040   |I:   I
00000973336 |   N:   N
  00000688820   |U :  W
   0000177539   | C  :  C
   00075185 |B  :   B
000046582|   I  : I
000133295|   Y   :Y
 -0000825667| I: L
645959   |   G   :G
  00838285|  F   : F

000000439574|   M   :  M
   0000338147 |  W   :   W
 047223 |M :   S
0780242  |T : T

   -000735129   |  U:   Z
 -0564922|  D: D
   00479482 | I:  I
  000138464 |  M   :   M
0372559 |  G :  G
 00440080|G :M
-0001   | I  : I
  634044  | K:  O
  755823   |  V   :V
  061266 | B  :   D
00142409 |  D :D

  000965857  |  E:W

   00000303081| C: C
   -0473931 |   P:P
  000000 |O   :   O
 000055690   |   I  : I
-00000103457  |   W: W
000000999279|  W:  W
-000747978  | I   : W
 00000883996|  W:   W
  00000415929| P:   B

  000000397690 |   Z :  Z
  00869011 |P   :P
  0866796  |H  :   H
   0077666 | M :M
0604638| Y  :  Y
 -000000233152|Q   : Q
 -0534966   | W   : W
  000555737 | A:  A
   000932528 |   V  :  V
00000983797 |  P:D
-0000452437   |F   :  F
  -0000611380 |W  :   L
000001 |K  :  K
   00885637| X:  X
 043819   |  X   : W
00000888580|  I: I
0049686   | Z:   X
  0689060 |J:Y
 -00000192290   |  J :  J
  -01 |S : S
-074594 | W : W
  268220|M   : L
   000551372  |C   :  R
  000000552649 | U :  U
658068|P  :  B
00763255  |   M   :  E
 -000615804  |  B :   J
  0000885724   |   Y:   Y
 -00245140|   D : D
 160097 |D   :B
  00  | S:S
   -00000343759  | N   :   N
  00000802799   | K  :K
  00000806272  |   D:   C
  -1 |  E   : E
-0266310|   C:   C
 0672003|T :  T
  0608617   | P :I
   801243  |D:D
   000514735 |  F:  F
 000000421072|   L:L
 00367493   | J :   J
749656  |   W   :H
 00405622   |   J :   J
-000408051   |  T :T
338845 |   A  :   Y
-000000573874  |B   :B
   00512565|X  : X
 0000914621  |O   : O
00000|  S :   S
00000210279 | H :H
   00895712   |   F :  O
465402   | C :C
   000763129  |K  :O
  76123  |  W: W

  00000761097|  N   : N
   -0000454780  | Q  :   Q
  0000971389|   P :  P
  0521100 |   U:U
 -272983   | U  : U
 844534   |  S: S
   0000202432  |  Y: Y
   -0000801345   |  L  :   L
  0000512331  | B :B
 0000200008  |  T   :   T
  00000419776 |  H  : H
 0000912348| I: I
   000000376860   |  R   :   R
  -000000332621|K: K
00000537352   |   Z:   Q
 00446014   |  V   :V
   000538313   |  S   :   Y

   0000144938   |I:   I
 00334765 |  D :D
 00000891248|Q   : Q
 00000285613   |  T :  T
  000084405   |   B  : Z
00298043 |   P   : P
   0963789| W :L
   000905998 |  S  :   S
  -000000324760 |  U  :K
000549994| S :  S
0094710   |   P : U
00000431766 |  F   :   F
   -1 | U   :   X
 00808168| A: A
   -00001| E   :L

  000000494487 |N  :N
  001   |  E  :  E
 -000000848660|   I   :V
   000186175   |D  :   D
 00000807339|  C :   N

 00130972   |   J  : J
   00598913   | Z  : Z
00799371| H   :   L
 -0000493737| S :  S
511120 |   M   :M
 -000027311  | P :  P
  00324783|I  :I
-00390956 |H  :  H
   000000709644   |J: J
   00781611   | N : N
   0631169 |  C  :C
   -0000680407   | N  :   N
  266593| G   :   G
0000032874| O  :   O
   0000070634   | S :S
 000000312662 | B : B
  0000355238   |   D:   K
   -0000001 |  K   : K
 -00000186551 | L   :   L
00000523875 |   T:   T
568805   |L:   L
 -000000403222   |Y: Y
 000000799241  |  E   :   X
  0000596729 |  Q:   Q
  0732830  |   L   :  L
  -000970216   | I:  M
00000429434   |  S :  S


  0793370  |  Q :Q
  -0000078066  |  A  :   O
   0000557480  | E   :  E
  00711067   |H   :   H
   00000412955   | E:  E
   00000289857|  V:K
  058334 |J :J

   69491|   X   :   X
 -0660035 |   O  : O
  506281  | I : I
 -0000001   | P  :   P
   000000601314 | N:N
  0898363   | C  :C
  0262754 |   W  : W
   840755   |R:   O
  00000421963 |  T : T
  -0000001   |Y  : Y
   0000413566|  G  :  G
812384  |  Y  :Y
  0976944 | Y  : Y
   00330082   | Q  :   Q
 026885   |   M  :M
  0000845440|   E: E
   -0674953   | O:  O
 00646087| T  :   T
000349499 |  M   :   G
-00000793785  |N:   N
 0000632883  |  K  :K
  -00000133274|L :L

 000208963  |W :  N
 0000898650  |U   :  U
   0280368  |  X:  X
000000455900   | N: N
 -01|   Z :  Z
  -0329039| T :O

00366291 |T   : T
 -00381197  |Q   :Q
 -000000902561 |   R:K

  000000404642   | Y :Y
-00000105733 | C :  T

   000325442  |  L:L
0000588331  |  R   :Z
   00000038328   |P :   S
   00205226|T:T
   868664   | T: T
   0000696333 |   R :I
 000288653  |   A:A
00000095628|Y  :U
44654   |H : H
0710008   |B   : A
   009506|   U :U
